id_produtos_orcamento,idproduto,idorcamento,descricao,quantidade1,quantidade2,quantidade3,quantidade4,quantidade5,quantidade6,quantidade7,valor1,valor2,valor3,valor4,valor5,valor6,valor7
87445,736,28334,CONJUNTO CHURRASCO\r\nImpressão . 1 cor\r\n\r\nQuantidade Mínima: 100 peças.,0,150,0,0,0,0,0,0,39.75,0,0,0,0,0
87446,131,28334,maleta kit churrasco. Gravação Laser.  \r\n\r\nTamanho: 38x10x7 cm.\r\n ,0,150,0,0,0,0,0,0,105,0,0,0,0,0
87449,1686,28334,"Guarda-chuva em poliéster 190T com haste em metal e pega em madeira e abertura automática.\r\nImpressão . 1 cor\r\n\r\nTamanho: ø104 | 88,5  cm.\r\nQuantidade Mínima: 100 peças.",0,150,0,0,0,0,0,0,57,0,0,0,0,0
87450,1672,28334,"Necessaire em microfibra com vários bolsos interiores e gancho de pendurar.  \r\nimpressão . 1 cor\r\n\r\nTamanho: 20 x 16 x 8,5 cm.\r\nQuantidade Mínima: 100 peças.",0,150,0,0,0,0,0,0,44,0,0,0,0,0
87451,1317,28334,"Fone Bluetooth com Case Carregador. \r\nImpressão 1 cor\r\n\r\nTamanho: 6,7 x 5,5 cm.\r\n ",0,150,0,0,0,0,0,0,51,0,0,0,0,0
87452,1901,28335,Tábua de corte com canaleta e acesso para gancho.\r\n1 Gravação laser\r\n\r\n Tamanho: 22 x 28 x 1 cm.\r\n ,0,0,460,0,0,0,0,0,0,28.9,0,0,0,0
87453,1868,28336,Umidificador de Ar Aromatizador. 1 cor\r\n\r\nQuantidade Mínima: 200 peças.,50,0,0,0,0,0,0,69,0,0,0,0,0,0
87454,1046,28336,Kit Balde de gelo c/ taças. Impressão. 1 cor\r\n\r\nQuantidade Mínima: 100 peças.,50,0,0,0,0,0,0,49,0,0,0,0,0,0
87455,119,28336,kit vinho 2 peças 1 gravação laser abridor.. 1 cor\r\n\r\nTamanho: 11x11 cm.\r\nQuantidade Mínima: 100 peças.,50,0,0,0,0,0,0,30,0,0,0,0,0,0
87456,1315,28336,Cuia e Bomba. 1 cor\r\n\r\nQuantidade Mínima: 100 peças.,50,0,0,0,0,0,0,80,0,0,0,0,0,0
87458,1519,28337,Sacola esportiva dobrável em 210D ripstop com bolso frontal. Fornecida desdobrada.  \r\nImpressão  1 cor\r\n\r\nTamanho: ø240 x 410 cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,37,0,0,0,0,0
87460,1048,28339,Kit Churrasco com: Avental em microfibra. Impressão\r\ntábua em bambu 30x20x1 cm\r\nAvental: x20x1 cm\r\n. 1 cor\r\n\r\nTamanho: 57 x 78 cm.\r\nQuantidade Mínima: 50 peças.,50,0,0,0,0,0,0,55,0,0,0,0,0,0
87461,1445,28340,"Squeeze em alumínio com mosquetão e capacidade até 500 ml.\r\n. 1 cor\r\n\r\nTamanho: ø6,6 x 21 cm.\r\nQuantidade Mínima: 100 peças.",0,100,200,0,0,0,0,0,26,25,0,0,0,0
87462,1461,28340,"Squeeze em alumínio com mosquetão e capacidade até 750 ml. \r\nImpressão . 1 cor\r\n\r\nTamanho: ø7,3 x 24,7 cm.\r\nQuantidade Mínima: 100 peças.",0,100,200,0,0,0,0,0,38,36,0,0,0,0
87463,170,28341,camiseta básica fio 30  100% algodão\r\nImpressão Serigrafia. 1 cor \r\n\r\nQuantidade Mínima: 50 peças.\r\n\r\nIMPRESSÃO 1X1 COR,50,0,0,0,0,0,0,38,0,0,0,0,0,0
87464,890,28341,"Mini bloco ecológico(kraft) de anotações com post it.. 1 cor\r\n\r\nTamanho:  8,5 cm x 8,1 cm.\r\nQuantidade Mínima: 200 peças.",0,100,0,0,0,0,0,0,3.5,0,0,0,0,0
87466,299,28341,caneta plástica. Impressão Serigrafia. 1 cor\r\n\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,3,0,0,0,0,0
87467,897,28342,ECOBAG ALGODÃO. Impressão. 1 cor\r\n\r\nTamanho:  35x40 cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,15,0,0,0,0,0
87468,900,28342,NECESSAIRE ALGODÃO \r\nIMPRESSÃO 1 cor\r\n\r\nTamanho: 22 x 13 cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,10.8,0,0,0,0,0
87469,189,28343,boné infantil modelo americano. Impressão Serigrafia.  \r\n\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,15.9,0,0,0,0,0
87471,751,28344,KIT BANHO E ROSTO. \r\n1 Bordado de até 8 cm cada peça.\r\n\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,85.27,0,0,0,0,0
87473,741,28345,cooler térmico 10 LATAS - Isolante Térmico. Alça com encaixe para os dedos. \r\nFormato de lata. Impressão digital\r\n \r\n\r\nTamanho: Altura: 27cm x Largura: 25 cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,62,0,0,0,0,0
87474,1902,28346,"Mochila confeccionada em nylon com compartimento para notebook até 15,6 polegadas. \r\nadaptador USB externo com cabo acoplado. \r\nImpressão 1 cor\r\n\r\nTamanho: 41 x 30 x 16,5 cm.\r\nQuantidade Mínima: 50 peças.",50,0,0,0,0,0,0,99,0,0,0,0,0,0
87475,1856,28347,Chaveiro em alumínio com abridor de garrafas. \r\nGravação UV\r\n\r\n ,0,0,0,0,0,2750,0,0,0,0,0,0,2.5,0
87476,1758,28346,"Conjunto de caneta roller e esferográfica em alumínio com clipe. Esferográfica até 1,5 km de escrita. Fornecido em estojo almofadado. \r\nGravação laser. \r\nQuantidade Mínima: 50 peças.",50,0,0,0,0,0,0,50,0,0,0,0,0,0
87478,897,28348,ECOBAG ALGODÃO. Impressão. 1x0 cor\r\n\r\nTamanho:  35x40 cm.\r\n ,0,0,0,0,1000,3000,5000,0,0,0,0,13.5,12.4,11.5
87479,1514,28348,Sacola tipo mochila em nylon  210D.  \r\nImpressão  1x0 cor\r\n\r\nTamanho: 35 x 41 cm.\r\n ,0,0,0,0,0,3000,5000,0,0,0,0,0,10.95,10.6
87480,1283,28348,Suporte para celular . 1 cor\r\n\r\nTamanho: Diâmetro: 4  cm.\r\nQuantidade Mínima: 100 peças.,0,0,0,0,0,3000,5000,0,0,0,0,0,2.75,2.5
87481,1437,28348,"Copo de viagem em fibra de bambu (50%) e PP (50%) e capacidade até 450 ml. \r\nImpressão . 1 cor\r\n\r\nTamanho: ø9,3 x 13,4 cm.\r\nENTREGA APÓS 25/09/22",0,0,0,0,0,3000,5000,0,0,0,0,0,14,13.5
87482,1454,28348,"Squeeze em alumínio com tampa em aço inox e capacidade até 500 ml. \r\nImpressão . 1 cor\r\n\r\nTamanho: ø6,7 x 20,5 cm.\r\n ",0,0,0,0,0,3000,5000,0,0,0,0,0,31,30
87484,1903,28348,Mochila em nylon com bolso frontal com fecho. Parte posterior e alças almofadadas. Impressão. 1 cor\r\n\r\nTamanho: 31 x 41 x 12 cm.\r\n ,0,0,0,0,0,3000,5000,0,0,0,0,0,59.9,59
87485,1518,28348,"Mochila dobrável em 210D ripstop com bolso frontal. Fornecida desdobrada.  \r\nImpressão . 1 cor\r\n\r\nTamanho: 29,5 x 41,5 x 11 cm.\r\n ",0,0,0,0,0,3000,5000,0,0,0,0,0,37.85,37
87489,1377,28351,Caneta plástica na cor colorida fosca com detalhe prata ao redor do clip e na ponteira. Aciona por clique.\r\nImpressão UV\r\n\r\nQuantidade Mínima: 300 peças.,0,0,0,0,1000,0,0,0,0,0,0,2.65,0,0
87491,1873,28352, Caderneta tipo moleskine em couro sintético com marcador de página em cetim e fita elástica para fechar. Contém aproximadamente 80 folhas com pauta.\r\nImpressão . 1 cor\r\n\r\nTamanho: 14 x 21  cm.\r\nQuantidade Mínima: 100 peças.,0,200,0,0,0,0,0,0,21.5,0,0,0,0,0
87494,1889,28353,Guarda-chuva cabo de madeira\r\nImpressão . 1 cor (SOMENTE 1 COR de IMPESSÂO)\r\n\r\nQuantidade Mínima: 108 peças.,0,144,0,0,0,0,0,0,43,0,0,0,0,0
87496,272,28353,frasqueira em nylon. Impressão Serigrafia 3x0 cores\r\n\r\nTamanho: 19x12x14 cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,22.9,0,0,0,0,0
87497,1596,28353,Sacola em TNT laminado (90 g/m²) com alças de 50 cm e com laminação brilhante.  \r\nImpressão . 1 cor (SOMENTE 1 COR de IMPESSÂO)\r\n\r\nTamanho: 34 x 35 x 8 cm.\r\nQuantidade Mínima: 100 peças.\r\n\r\nENTREGA  APÓS 30/9/22,0,100,0,0,0,0,0,0,15.5,0,0,0,0,0
87498,897,28353,ECOBAG ALGODÃO. Impressão. 3x0 cores\r\n\r\nTamanho:  35x40 cm.\r\n ,0,200,0,0,0,0,0,0,19,0,0,0,0,0
87501,1785,28354,Caneta Plástica Esferográfica em ABS com acabamento translúcido e clipe branco.\r\nImpressão  1 cor\r\n\r\n,0,0,0,0,0,0,5000,0,0,0,0,0,0,1.48
87502,462,28355,lápis com borracha. Impressão UV\r\n\r\nQuantidade Mínima: 500 peças.,0,0,0,500,0,0,0,0,0,0,2.25,0,0,0
87504,941,28355,Copo Twister c/ Tampa e canudo 500ml. Impressão. 1 cor\r\n\r\n ,0,0,0,500,0,0,0,0,0,0,7.5,0,0,0
87507,1520,28356,Mochila dobrável em 210D ripstop com bolso frontal e dois bolsos laterais em tela.\r\nImpressão . 1 cor\r\n\r\nTamanho: 33 x 40 x 12 cm.\r\n ,0,0,0,650,0,0,0,0,0,0,39.5,0,0,0
87508,1687,28356,Guarda-chuva em poliéster 190T com pega revestida a borracha e abertura automática.  \r\nImpressão . 1 cor\r\n\r\nTamanho: ø104 x 83 cm.\r\n ,0,0,0,650,0,0,0,0,0,0,43,0,0,0
87509,862,28356,GUARDA CHUVA cabo de madeira\r\nIMPRESSÃO 1x0 cor\r\n\r\n ,0,0,0,648,0,0,0,0,0,0,44,0,0,0
87510,1317,28357,"Fone Bluetooth com Case Carregador. \r\nImpressão 1 cor\r\n\r\nTamanho: 6,7 x 5,5 cm.\r\n ",0,100,200,500,0,0,0,0,50.5,49.5,49,0,0,0
87515,1873,28358, Caderneta tipo moleskine em couro sintético com marcador de página em cetim e fita elástica para fechar. Contém aproximadamente 80 folhas com pauta.\r\nImpressão . 1 cor\r\n\r\nTamanho: 14 x 21  cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,23,0,0,0,0,0
87516,1094,28358,Caneta esferográfica de metal. \r\nGravação laser\r\n,0,100,0,0,0,0,0,0,13.95,0,0,0,0,0
87517,462,28358,lápis com borracha. Impressão Serigrafia. 1 cor\r\n\r\nQuantidade Mínima: 500 peças.,0,0,0,500,0,0,0,0,0,0,2.25,0,0,0
87518,741,28359,cooler térmico 10 LATAS - Isolante Térmico. Alça com encaixe para os dedos. \r\nFormato de lata. Impressão digital\r\n \r\n\r\nTamanho: Altura: 27cm x Largura: 25 cm.\r\n ,0,200,0,0,0,0,0,0,65,0,0,0,0,0
87519,1,28360,ecobag em algodão cru. Impressão Serigrafia. 3 cores\r\n\r\nTamanho: 39x39 cm.\r\nQuantidade Mínima: 100 peças.,0,100,300,500,1000,0,0,0,14,12.7,12,11,0,0
87520,992,28361,Caneta plástica esferográfica retrátil escrita azul \r\nImpressão . 1 cor\r\n\r\n,0,0,500,0,0,0,0,0,0,2.99,0,0,0,0
87521,1371,28361,Caneta plástica esferográfica retrátil escrita azul\r\nImpressão . 1 cor\r\n\r\n ,0,0,0,500,0,0,0,0,0,0,3.5,0,0,0
87522,329,28361,caneta plástica. Impressão Serigrafia. 1 cor\r\n\r\n ,0,0,0,500,0,0,0,0,0,0,2.9,0,0,0
87523,815,28361,CANETA PLÁSTICA. \r\nImpressão 1 cor\r\n\r\n ,0,0,0,500,0,0,0,0,0,0,2.7,0,0,0
87524,1484,28361,Caderno de bolso espiral com 60 folhas pautadas de papel reciclado e capa dura em cartão com elástico. \r\nImpressão  1 cor\r\n\r\nTamanho: 10 x 14 cm.\r\n\r\nENTREGA SOMENTE APÓS  20/11/22\r\n ,0,0,300,0,0,0,0,0,0,12.8,0,0,0,0
87525,826,28362,CANETA PLÁSTICA. \r\nImpressão UV\r\n\r\n,0,0,0,500,1000,0,0,0,0,0,2.85,2.55,0,0
87527,570,28362,Caneta plástica. Impressão UV\r\n\r\n ,0,0,0,500,1000,0,0,0,0,0,2.75,2.5,0,0
87528,364,28362,caneta metálica. Acompanha estojo de veludo. \r\nGravação Laser.  \r\n\r\n ,0,0,0,500,1000,0,0,0,0,0,6.6,6,0,0
87529,1106,28362,Caneta esferográfica de metal. \r\nGravação laser\r\n\r\n ,0,0,0,500,1000,0,0,0,0,0,9.8,9.45,0,0
87532,1241,28364,"Mochila para Notebook até 15,6” em Nylon. 1 cor\r\n\r\nTamanho: 30 x 46 x 18  cm.\r\nQuantidade Mínima: 50 peças.",0,0,0,600,0,0,0,0,0,0,125,0,0,0
87534,1170,28364,"Garrafa plástica 750ml. 1 cor\r\n\r\nTamanho: 25xø7,4 cm.\r\nQuantidade Mínima: 100 peças.",0,0,0,600,0,0,0,0,0,0,25,0,0,0
87537,1855,28364,Squeeze em vidro borossilicato com tampa em PP e uma pega em silicone. Capacidade até 470 ml. \r\nImpressão \r\n. 1 cor\r\n\r\nQuantidade Mínima: 100 peças.,0,0,0,600,0,0,0,0,0,0,33,0,0,0
87538,1437,28364,"Copo de viagem em fibra de bambu (50%) e PP (50%) e capacidade até 450 ml. \r\nImpressão . 1 cor\r\n\r\nTamanho: ø9,3 x 13,4 cm.\r\nQuantidade Mínima: 100 peças.",0,0,0,600,0,0,0,0,0,0,12,0,0,0
87539,1436,28364,"Copo de viagem em fibra de bambu (50%) e PP (50%) com tampa. Capacidade até 450 ml.. 1 cor\r\n\r\nTamanho: ø9,3 x 13,4 cm.\r\nQuantidade Mínima: 100 peças.",0,0,0,600,0,0,0,0,0,0,12,0,0,0
87541,897,28365,ECOBAG ALGODÃO. Impressão. 1 cor\r\n\r\nTamanho:  35x40 cm.\r\n ,0,0,320,0,0,0,0,0,0,16,0,0,0,0
87543,826,28367,CANETA PLÁSTICA. 1 cor\r\n\r\nQuantidade Mínima: 300 peças.,0,0,0,500,0,0,0,0,0,0,2.4,0,0,0
87544,1129,28367,Caneta plástica esferográfica retrátil. 1 cor\r\n,0,0,0,500,0,0,0,0,0,0,3.5,0,0,0
87546,1893,28368,"Luminária de mesa em ABS e fibra de palha de trigo com carregador wireless. A haste é flexível para ajustar a direção da luz e contém 20 LEDs que permitem uma iluminação até 3 níveis de intensidade. No topo da luminária encontra-se um botão touch par. 1 cor\r\n\r\nTamanho: 16 x 26,8 x 8,5 cm.\r\nQuantidade Mínima: 50 peças.",0,85,0,0,0,0,0,0,137,0,0,0,0,0
87547,1894,28368,"MAXWELL. Suporte para celular\r\nSuporte para celular com carregador wireless em fibra de palha de trigo e ABS. Com uma potência de carregamento rápida de 10W e com entradas 5V/2A e 9V/1.67A. Incluso cabo de carregamento micro USB de 1 m. Fornecido em . 1 cor\r\n\r\nTamanho: 7 x 11,2 x 8,7 cm.\r\nQuantidade Mínima: 50 peças.",0,85,0,0,0,0,0,0,88,0,0,0,0,0
87549,170,28369,camiseta básica fio 30 penteado 100% algodão\r\nImpressão Serigrafia. 1 cor\r\n\r\nQuantidade Mínima: 50 peças.,50,0,0,0,0,0,0,40,0,0,0,0,0,0
87553,1386,28372,"Porta cartões para celular em PVC com adesivo autocolante.. \r\nImpressão 1 cor\r\n\r\nTamanho: 5,6 x 8,9  cm.\r\n ",0,0,200,0,0,0,0,0,0,5.25,0,0,0,0
87554,463,28372,"Cabo de dados USB com entradas V8/Android e Lightning/iPhone. Acompanha tampas de proteção.\r\n\r\nLargura :  1,5 cm  Comprimento :  102 cm\r\n\r\nIMpressão  1 cor\r\n",0,100,0,0,0,0,0,0,8.95,0,0,0,0,0
87555,297,28373,caneta plástica. Impressão Serigrafia. 1 cor\r\n\r\n,0,0,0,500,0,0,0,0,0,0,2.9,0,0,0
87556,1768,28373,"Caneta Esferográfica plástica com acabamento brilhante. Ponteira cromada e clipe de grande dimensão. \r\nImpressão 1 cor\r\n\r\nTamanho: ø1,2 x 14,2 cm.\r\n ",0,0,0,500,0,0,0,0,0,0,4,0,0,0
87558,462,28374,lápis com borracha. Impressão Serigrafia. 1 cor\r\n\r\nQuantidade Mínima: 500 peças.,0,0,0,500,0,0,0,0,0,0,2.25,0,0,0
87559,1904,28374,"Sacola colorida sem alça em material TNT. \r\nImpressão  1x0 cor\r\n\r\nTamanho: 39x35,7 cm.\r\n ",0,0,0,500,0,0,0,0,0,0,4.5,0,0,0
87560,45,28375,Caneca de inox 180ml com cabo e tampa em plástico resistente. (não é térmica).\r\nGravação laser  1 lado.\r\n\r\nTamanho: 180 ml (10 x 8 x 7) cm.\r\n ,0,0,0,0,700,0,0,0,0,0,0,15.8,0,0
87561,45,28375,Caneca de inox 180ml com cabo e tampa em plástico resistente. (não é térmica).\r\nGravação laser  2 lados\r\n\r\nTamanho: 180 ml (10 x 8 x 7) cm.\r\n ,0,0,0,0,700,0,0,0,0,0,0,17,0,0
87562,1877,28376,"Suporte retrátil para celulares e tablets. Produzido em plástico com haste de alumínio,\r\no suporte possui ângulo ajustável e extensão de altura.\r\nImpressão . 1 cor\r\n\r\n ",0,0,300,0,0,0,0,0,0,27.5,0,0,0,0
87563,1672,28376,"Necessaire em microfibra com vários bolsos interiores e gancho de pendurar.  \r\nimpressão . 1 cor\r\n\r\nTamanho: 20 x 16 x 8,5 cm.\r\nQuantidade Mínima: 50 peças.",50,0,0,0,0,0,0,48.5,0,0,0,0,0,0
87566,1514,28377,Sacola tipo mochila em nylon  210D.  \r\nImpressão  1x0 cor\r\n\r\nTamanho: 35 x 41 cm.\r\nQuantidade Mínima: 200 peças.,0,0,300,0,0,0,0,0,0,11.8,0,0,0,0
87568,794,28378,CAMISETA FIO 30 CARDADO COLOR. 2x0 cores\r\n\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,38,0,0,0,0,0
87569,181,28378,moletom capuz bolso. Impressão Serigrafia. 2 cores\r\n\r\nQuantidade Mínima: 50 peças.,50,0,0,0,0,0,0,150.5,0,0,0,0,0,0
87570,1903,28378,Mochila em nylon com bolso frontal com fecho. Parte posterior e alças almofadadas. Impressão. 1 cor\r\n\r\nTamanho: 31 x 41 x 12 cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,73.5,0,0,0,0,0
87572,1518,28380,"Mochila dobrável em 210D ripstop com bolso frontal. Fornecida desdobrada.  \r\nImpressão . 1 cor\r\n\r\nTamanho: 29,5 x 41,5 x 11 cm.\r\n ",0,200,0,0,0,0,0,0,40,0,0,0,0,0
87573,1514,28380,Sacola tipo mochila em nylon  210D.  \r\nImpressão  1 cor\r\n\r\nTamanho: 35 x 41 cm.\r\nQuantidade Mínima: 200 peças.,0,200,0,0,0,0,0,0,12.3,0,0,0,0,0
87576,170,28381,camiseta básica fio 30 penteado 100% algodão\r\nImpressão Serigrafia. 1 cor\r\nCor Camiseta PRETA ou BRANCA\r\n\r\nQuantidade Mínima: 50 peças.,50,0,0,0,0,0,0,40,0,0,0,0,0,0
87577,897,28382,ECOBAG ALGODÃO. Impressão. 2x0 cores\r\n\r\nTamanho:  32x36 cm.\r\n ,0,0,0,0,1000,0,0,0,0,0,0,12.9,0,0
87578,1448,28383,"Squeeze em AS com tampa em PP. Canudo incluso e capacidade até 610 ml. \r\nImpressão TAMPOGRAFIA  MÁXIMO 3x0  cores\r\n\r\nTamanho: Ø7 x 22,5  cm.\r\n ",0,0,0,500,0,0,0,0,0,0,33,0,0,0
87580,1170,28383,"Garrafa plástica 750ml. \r\nImpressão SOMENTE 1 cor\r\n\r\nTamanho: 25xø7,4 cm.\r\n ",0,0,0,500,0,0,0,0,0,0,29.6,0,0,0
87581,1447,28383,Squeeze em PS com tampa em PE com bico de canudo flexível (no interior) e de abertura fácil. Capacidade até 500 ml. \r\nImpressão SOMENTE 1 cor\r\n\r\nTamanho:  ø7 x 23 cm.\r\n ,0,0,0,500,0,0,0,0,0,0,31,0,0,0
87582,1376,28384,Caderno com capa dura  e espiral metálico. Possui aproximadamente 96 folhas brancas pautadas\r\n \r\n\r\nTamanho: 15x21 cm.\r\nQuantidade Mínima: 50 peças.,0,100,0,0,0,0,0,0,28.5,0,0,0,0,0
87583,897,28384,ECOBAG ALGODÃO. Impressão. 1 cor\r\n\r\nTamanho:  35x40 cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,17.5,0,0,0,0,0
87585,161,28384,porta cartões. Gravação Laser.  \r\n\r\nTamanho: 9x6 cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,8.9,0,0,0,0,0
87586,1388,28384,"Porta cartões para celular em silicone com autocolante no verso. \r\nImpressão  1 cor\r\n\r\nTamanho: 5,7 x 8,7 x 0,3  cm.\r\nQuantidade Mínima: 100 peças.",0,100,0,0,0,0,0,0,6.2,0,0,0,0,0
87587,189,28384,boné modelo americano. Impressão Serigrafia. \r\n ,0,200,0,0,0,0,0,0,16.5,0,0,0,0,0
87589,410,28384,"chaveiro abridor em metal. Gravação Laser.  \r\nTamanho: 8 x 1,8 cm.\r\n ",0,0,0,500,0,0,0,0,0,0,3.3,0,0,0
87590,952,28384,Copo com Canudo. \r\niMPRESSÃO 1 cor\r\n\r\nQuantidade Mínima: 200 peças.,0,0,200,0,0,0,0,0,0,8,0,0,0,0
87591,1758,28385,"Conjunto de caneta roller e esferográfica em alumínio com clipe. Esferográfica até 1,5 km de escrita. Fornecido em estojo almofadado. \r\nGravação laser. 1 cor\r\n\r\nQuantidade Mínima: 100 peças.\r\n\r\nIMPRESSAO 1 COR NAS 3 PEÇAS",0,0,0,800,0,0,0,0,0,0,29.5,0,0,0
87592,1171,28386,"Garrafa aço inoxidável 750ml Obs.: Não é um modelo térmico..\r\nGravação laser. \r\n\r\nTamanho: 27xø7,4 cm.\r\nQuantidade Mínima: 50 peças.",50,0,0,0,0,0,0,58,0,0,0,0,0,0
87593,1908,28386,"Garrafa 750ml em inox com tampa rosqueável e pintura brilhante. Obs.: Não é um modelo térmico..\r\nGravação laser. \r\n\r\nTamanho: 27,5 x 7,3 cm.\r\nQuantidade Mínima: 50 peças.",50,0,0,0,0,0,0,47,0,0,0,0,0,0
87594,329,28387,caneta plástica. Impressão UV. 2 cores\r\n\r\nQuantidade Mínima: 300 peças.,0,0,0,500,0,0,0,0,0,0,3.32,0,0,0
87595,941,28387,Copo Twister c/ Tampa e canudo 500ml. Impressão. 1 cor\r\n\r\nQuantidade Mínima: 200 peças.,0,0,200,0,0,0,0,0,0,8.5,0,0,0,0
87596,462,28387,lápis com borracha. Impressão Serigrafia. 1 cor\r\n\r\nQuantidade Mínima: 500 peças.,0,0,0,500,0,0,0,0,0,0,2.55,0,0,0
87597,1856,28388,"Chaveiro em alumínio com abridor de garrafas. \r\nGravação laser.  \r\nTamanho: 1,1 x 6 x 1,5 cm.\r\nQuantidade Mínima: 100 peças.",0,100,0,0,0,0,0,0,3.75,0,0,0,0,0
87598,1668,28388,"Chaveiro canivete em metal.   \r\nGravação laser.  \r\n\r\nTamanho: 1,3 x 5,5 x 0,7 cm.\r\nQuantidade Mínima: 100 peças.",0,100,0,0,0,0,0,0,18.9,0,0,0,0,0
87599,410,28388,"chaveiro abridor em metal. Gravação Laser.  \r\n\r\nTamanho: 8 x 1,8 cm.\r\nQuantidade Mínima: 100 peças.",0,100,0,0,0,0,0,0,3.9,0,0,0,0,0
87602,170,28391,camiseta básica fio 30 penteado 100% algodão\r\nImpressão Serigrafia. 1x1 cor\r\n\r\n ,0,0,400,500,600,0,0,0,0,37.2,36.7,36,0,0
87603,897,28392,ECOBAG ALGODÃO. Impressão. 1x0 cor\r\n\r\nTamanho:  35x40 cm.\r\n,0,200,0,0,0,0,0,0,17,0,0,0,0,0
87604,985,28392,"Fone de Ouvido Estéreo com Microfone. \r\nImpressão 1 cor\r\n\r\nTamanho: 6,2 x 6,2 cm.\r\n",0,200,0,0,0,0,0,0,12.8,0,0,0,0,0
87605,1369,28392,Balde de Pipoca Personalizado 3 litros\r\nImpressão. 1 cor\r\n\r\nQuantidade Mínima: 200 peças.,0,200,0,0,0,0,0,0,24,0,0,0,0,0
87606,1471,28393,"Caderno B7 com 30 folhas não pautadas de papel reciclado e capa em papel cartão\r\nImpressão . 1 cor\r\n\r\nTamanho: 9,3 x 12,5 cm.\r\nQuantidade Mínima: 100 peças.\r\n\r\nSOMENTE APÓS 10/11/22",0,100,0,0,0,0,0,0,0,0,0,0,0,0
87607,1600,28393,Sacola tipo mochila em rPET 190T. Produzida a partir de plástico reciclado contribuindo para a redução dos resíduos no meio ambiente. Alças de 40 cm.  \r\nImpressão . 1 cor\r\n\r\nTamanho: 370 x 410 cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,16.8,0,0,0,0,0
87608,410,28393,"chaveiro abridor em metal. \r\nGravação Laser. \r\n\r\nTamanho: 8 x 1,8 cm.\r\nQuantidade Mínima: 100 peças.",0,100,0,0,0,0,0,0,3.7,0,0,0,0,0
87609,1448,28393,"Squeeze em AS com tampa em PP. Canudo incluso e capacidade até 610 ml. \r\nImpressão  1 cor\r\n\r\nTamanho: Ø7 x 22,5  cm.\r\nQuantidade Mínima: 100 peças.",0,100,0,0,0,0,0,0,35.5,0,0,0,0,0
87612,167,28393,camiseta poliviscose. Impressão Serigrafia. 1 cor\r\n\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,38,0,0,0,0,0
87613,897,28393,ECOBAG ALGODÃO. Impressão. 1 cor\r\n\r\nTamanho:  35x40 cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,17,0,0,0,0,0
87615,941,28393,Copo Twister c/ Tampa e canudo 500ml. Impressão. 1 cor\r\n\r\nQuantidade Mínima: 200 peças.,0,0,200,0,0,0,0,0,0,8.9,0,0,0,0
87616,1526,28393,"Copo de viagem térmico com corpo duplo em aço inox e acabamento matt. Capacidade até 400 ml. Fornecido em caixa. \r\nGravação laser.  \r\nTamanho: ø8,8 x 11,2  cm.\r\nQuantidade Mínima: 50 peças.",50,0,0,0,0,0,0,76,0,0,0,0,0,0
87617,1171,28394,"Garrafa aço inoxidável 750ml\r\nGravação laser. Ou impressão somente 1 cor\r\n\r\nTamanho: 27xø7,4 cm.\r\nQuantidade Mínima: 50 peças.",50,0,0,0,0,0,0,54,0,0,0,0,0,0
87618,992,28394,Caneta plástica esferográfica retrátil escrita azul \r\nImpressão . 1 cor\r\n\r\nQuantidade Mínima: 500 peças.,0,0,0,500,0,0,0,0,0,0,3.25,0,0,0
87619,785,28394,POLO PIQUET COLOR. \r\nImpressão 2 cores\r\n\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,85.65,0,0,0,0,0
87620,789,28394,CAMISETA POLIVISCOSE BRANCA. \r\nImpressão. 2 cores\r\n\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,38,0,0,0,0,0
87621,810,28394,BONÉ BRIM PELETIZADO AMERICANO.\r\nImpressão  2 cores\r\n\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,16.94,0,0,0,0,0
87623,406,28394,chaveiro metal. Acompanha caixa. Gravação Laser. \r\n\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,9.5,0,0,0,0,0
